0.000000000000000000e+00,1.064591696357938932e+00,-1.244296704448005775e-01,8.659665136405245711e-01,-3.362216697280353550e-01,7.325297007594279153e-01,2.722689345017259566e-01,8.088641405957922581e-01,3.287692964415416252e-01,1.061565910282503911e+00,3.883070503203841506e-01,1.034944917182634594e+00,1.297945922249658768e+00,-3.748375835811159629e-01,1.304475658642454627e+00,9.073550923445708460e-03,2.235859496825545190e-01,-2.707774417712937032e-01,4.511069916140898473e-01,1.422816414944561014e+00,1.462463259505033530e+00
0.000000000000000000e+00,2.694918005109038783e-01,8.157982231249505389e-02,6.338577573945133325e-01,9.317027694360517920e-01,2.343840426624507478e-01,9.708547265648035385e-01,6.882787089433701766e-01,2.541316200914931489e-01,1.224605308946078441e+00,3.984662183428869242e-01,2.675998501571714705e-01,-7.679759418501495016e-01,5.997835308636452201e-01,1.994026912281243735e-02,1.642800986422675302e-01,-6.297923126771913793e-01,-2.304084837772933270e+00,6.275652779975148254e-01,7.352237688341674016e-01,6.674091593810635992e-01
0.000000000000000000e+00,6.229187217358261863e-01,-5.337092266393598239e-01,8.894282054114401870e-01,1.295064349819593730e+00,8.021492340357372353e-02,4.911482857390564449e-01,6.198523244530703691e-01,1.714222044889962770e+00,1.113491911397687550e+00,-1.762051145042026201e-02,1.672025526550257046e+00,1.626479630921119912e-01,1.737726549842609103e+00,7.105677421918705772e-01,9.331948294965337898e-02,7.918514653603109243e-01,-6.849016414236208661e-01,6.246744991471584463e-01,9.722861184405577895e-01,-3.750818802124907814e-01
0.000000000000000000e+00,-4.823992150413358715e-02,6.944146766354849509e-01,7.309979319542647680e-01,-1.160482918376111172e+00,5.139504714337864710e-01,-2.402633663485220783e-01,1.842762584303981654e+00,1.526892783361917694e+00,9.791119297030973501e-01,-1.474737170165102973e-01,1.398077927130092490e-03,1.500091106223274906e+00,3.456794890179938351e-01,1.315635786257359774e+00,3.195741160468733577e-01,-1.084202385407354585e+00,3.895944478568988401e-01,5.711571905799077697e-01,-1.756352135330829789e-02,9.924029190596241889e-01
0.000000000000000000e+00,7.898174292032348331e-01,1.909446080625468944e+00,5.431218673503463990e-01,9.887909123146791934e-01,7.955422603627948508e-01,1.497005136793690294e+00,5.713259789395721544e-01,-1.524363586530735670e+00,1.093613837802708266e+00,1.586939031955794110e+00,1.752538872053720498e-01,1.924961734651270628e+00,1.384166573757113383e+00,-2.331562889552079021e-01,-1.035980144299220029e-01,-5.937850891571416767e-01,2.258703443534147703e-02,-8.327446665738614806e-01,-2.893375863456458807e-01,1.221731831074753583e+00
0.000000000000000000e+00,5.138194376058065060e-01,1.431736606549563806e+00,1.435229794099646794e+00,2.158476076677477984e+00,7.077397472879440876e-01,9.328890995954136622e-01,6.188694489398427478e-01,3.866907424025015638e-01,2.269225757756497153e+00,-1.977002849509139071e-01,-1.368634536683082104e-01,2.050235610654727481e+00,2.046727961132194240e-01,9.927620928430258562e-02,2.293793699886687021e-01,-2.898924626962071649e-01,1.338189325068590563e-01,2.004751114426366776e+00,-1.594599953843616635e+00,-7.430857380738675744e-03
0.000000000000000000e+00,2.360192835300150893e+00,1.065533193650685773e+00,5.286136078008202288e-01,7.893145221912644116e-01,8.998207768880472912e-01,1.059074034082451155e+00,-9.287181911346747976e-02,1.154886174746130756e+00,5.041090373622014731e-02,8.288707818842693253e-01,1.393873324345487719e+00,5.152902301745124758e-01,2.586387485388164653e-01,2.201317001854105726e+00,6.072937067877002409e-02,1.010792426806296884e+00,2.240294273704148131e-01,1.593271511318222089e+00,1.029900600648215203e+00,8.209572107474876201e-01
0.000000000000000000e+00,-1.415881688577375286e+00,8.222742640490220412e-01,7.994792661409916290e-01,9.241805831249662040e-01,3.845392254888633787e-01,1.917018728486186596e+00,3.156806004808387911e-01,-1.924999549541267507e-01,9.608014412526177939e-01,5.737229101829250943e-01,1.406526913100561327e+00,1.106082712036720705e+00,-4.532644138288089986e-01,6.071047113945045037e-01,1.584028617964569619e-03,1.440989982832343030e-01,3.466783248491855929e-02,3.711694972156290850e-01,9.376049460842257322e-01,2.089646328408462761e+00
0.000000000000000000e+00,1.531042452316898839e+00,1.230919061497312450e+00,-4.448019225262570542e-01,-5.095439649376968250e-01,8.913962097720891098e-01,-3.546798950768706993e-01,4.095346123411531813e-01,1.097206461799620669e+00,3.080094748971174967e-01,8.700770143038907278e-01,1.585494424502222000e+00,1.703473265722068142e+00,1.794930884540187233e+00,1.375269747780064389e+00,3.457880636940960928e-01,1.068782011275685617e+00,7.189290088175245286e-01,6.081975474842388207e-01,1.731223804802539679e+00,2.013707629732288673e-01
0.000000000000000000e+00,-2.280266478222416904e+00,1.619778671134879167e+00,8.773373345790740352e-01,6.940657715549454210e-01,2.806332776925082317e-01,-3.122315172438551167e-01,9.832875253114214953e-03,7.252585411286440742e-01,-1.230066373207279407e+00,1.452328606741699835e+00,8.619204632649859477e-01,1.991503146512829669e-02,-8.791528047763191855e-01,1.233711848429015268e+00,-1.022356797803300466e-02,-5.633685762116058537e-01,8.117154597518848602e-01,8.993837722886569574e-01,2.046717094840921014e+00,1.057106411011484504e+00
0.000000000000000000e+00,2.383523159768209609e+00,7.292669852087413362e-01,3.087744599058714901e-01,1.895917933766244623e-02,6.936398643763972416e-01,8.346142935423805920e-01,4.442458461015462712e-01,2.282954548843635578e+00,4.892679798183684481e-01,1.062631715872288218e+00,7.775822395351859040e-01,6.351630348414146754e-01,1.155595552382720825e+00,2.203054323280698945e+00,-9.185025323614198767e-02,-3.588352071612121996e-03,-1.295011735462826552e+00,1.269128320340616956e+00,-2.211079600070856577e-01,4.748298953051179327e-01
0.000000000000000000e+00,1.806037619316973153e+00,7.400291912431210539e-01,1.720260240185831790e+00,1.944435845050820788e+00,-1.649769826106706194e-02,8.650556637387830650e-01,2.137542742187060196e-01,2.019378774255753406e+00,1.694626202195361309e+00,6.873629653850571453e-02,4.862476603232875338e-01,-1.188654546810198998e+00,1.142469093120880075e+00,8.111498882569768698e-01,3.426671630077200714e-02,8.702023492234803870e-01,-8.595930309585650964e-01,1.204805758363792112e+00,-5.662883154893449955e-02,8.836542797535712479e-01
0.000000000000000000e+00,8.352214376607201007e-01,1.652913948457849891e+00,2.107942512498851340e+00,1.466513855770077868e+00,5.496173519844433919e-01,-8.244105574653359803e-02,4.856115668278437880e-01,2.261269339014868152e+00,1.432839238328603049e+00,-4.042129598081856123e-02,9.449827798248923161e-01,9.220567733002074107e-01,4.145905500212602179e-01,1.343305879640722234e+00,2.997349976967045304e-02,7.257293110786086077e-01,1.973193112017016304e+00,1.726241448093770892e+00,1.399513164973114066e-01,4.728148912072464571e-01
0.000000000000000000e+00,-5.851624295198443182e-02,9.788542524167687109e-01,1.182263914355046186e+00,5.632405213834352775e-01,-6.654544305540983640e-01,1.908573538942765602e+00,5.738664388059332433e-01,2.024381434326948614e+00,5.091745205691651233e-01,-2.626842065161183459e-02,-1.209881233666009193e-01,1.235405850858807497e+00,5.833190481902109648e-01,1.057317449621841599e+00,1.652299308238538156e-01,6.132461722189076481e-01,-1.592116332812979762e-01,1.268509005556322622e+00,2.164179113943018873e+00,1.965392644884446316e+00
0.000000000000000000e+00,1.885961267868482061e+00,6.226866838911511159e-01,2.081540424925025334e+00,7.465974325362523256e-02,7.595189944481004485e-01,1.374405898029043893e+00,4.383175044131574771e-01,7.631141428241097202e-01,1.675216152089235022e+00,-2.235604076076158631e-02,1.806700269724808017e+00,1.980001639741584718e+00,5.284951904972219339e-01,1.550458781813296660e+00,-6.809376513049511526e-02,-4.358674661147514673e-01,5.918672419388598671e-01,1.267083539727798414e+00,2.531656963616513156e+00,7.305070355277523131e-01
0.000000000000000000e+00,1.241934612759946654e+00,2.535386456230870333e-02,-1.086244913070876450e+00,-3.413159139677425236e-01,7.403288183108708287e-01,1.889881577722482664e+00,8.576729341591738942e-01,2.268935212884492181e+00,9.348864551629103570e-01,-9.832828908132845713e-02,1.018904752539773861e+00,8.481075060491879425e-01,1.181912516873864227e+00,1.373722490774377913e+00,1.490028042831708088e-01,-9.368668619217981330e-01,-9.477822471929896464e-01,5.994819805625548614e-01,-1.752670281475986469e-01,4.979906868563518940e-01
0.000000000000000000e+00,-6.442878669058780261e-01,1.257968425071691598e+00,1.834084223742556308e+00,1.765725500014954541e+00,3.907025353396376688e-01,9.201244964677646188e-01,-3.828858267353824063e-02,1.386157318317060350e+00,2.210580684955989916e+00,9.993744146249874394e-01,3.749434345803949742e-01,1.210298015989131226e+00,1.427013007749728946e+00,1.351857368573932128e+00,2.746934250008069289e-02,6.942775001022946091e-01,-4.164694119556956453e-01,1.610535783388231446e+00,8.687446960051226075e-02,2.392889084994824778e+00
0.000000000000000000e+00,-3.152119789345564360e-01,2.420920304232655695e+00,1.626624142252472094e+00,6.717985179226930725e-01,7.387451339297756991e-01,6.957563487184748041e-01,4.156281626391903905e-01,2.012706502279937304e-01,5.277064029083587959e-01,3.610083065018910298e-01,3.913605329630841512e-01,8.234223383315403266e-02,7.299197078723704823e-01,3.944561089197877735e-01,1.737027412297513507e-01,8.384876213226579722e-01,5.447970089533605842e-01,4.566058673040496729e-01,1.198045682800335410e+00,2.335297777154120569e-01
0.000000000000000000e+00,1.639920412877920119e+00,3.213940689493039127e+00,1.200536524444972830e+00,1.975071023215269506e+00,2.297858877617826312e-01,1.767483106058760356e-01,1.266281227711396618e-02,-1.673213058892473182e+00,1.745883115526521534e+00,6.205521240525474491e-02,3.955297869307565772e-01,6.741934037675011426e-01,3.865825800146276969e-01,-2.903673585350929898e-01,2.390832151622810930e-01,-1.187479422510216320e+00,8.881461518354257789e-01,3.429700810455222904e-01,-6.321056817175202402e-01,1.135487412002466945e+00
0.000000000000000000e+00,-5.924464037642902525e-01,1.060785594655884179e+00,5.761736628022218198e-01,2.321409604412903449e-01,9.775217488790099996e-02,3.208060881384153795e-01,7.828296450456839750e-01,2.571362069257964178e-01,1.333175855445223101e+00,-4.480234076035974344e-01,3.903544044999820994e-01,5.815970092375394307e-01,-7.314689771808036145e-02,3.047365806714956715e-01,9.653099491289864054e-02,1.229581795781770737e+00,6.588866033145367174e-02,1.062026697678374543e+00,5.506721601792823328e-01,7.783507341822164527e-01
0.000000000000000000e+00,-9.512636300417565138e-01,3.598800661494097053e-01,4.188963901912132193e-01,9.949872744610299691e-01,7.186870839738574990e-01,1.788188247982722689e-01,-1.032422231049449635e-01,1.093277179149068967e+00,2.629157790839942166e-02,1.002068414994558676e+00,1.096339213628811260e+00,-1.886043351872769280e-01,5.884696855788237313e-01,6.126965587197323870e-01,4.314839335304443413e-02,-1.097131213976962449e+00,-1.349501417701737038e+00,1.946753895637558962e+00,1.881738000370504427e+00,-5.744090464106440530e-01
0.000000000000000000e+00,-3.631914768785536873e-01,6.380220960016030896e-01,1.485244723343742246e+00,4.652576243266328682e-01,9.691275581263405492e-01,1.005794901784420770e+00,-3.371751997957989078e-02,7.147894865894025562e-01,1.602514794734783976e+00,4.144953859680402530e-01,2.646135177833874863e-01,1.730319845699778813e+00,-1.043189639582564610e-01,1.019541971023634197e+00,5.517896708969619729e-02,-1.995864901106193967e+00,1.781211151491350064e-01,1.078358196060787089e+00,-1.909846371014841448e+00,5.489709779034015469e-01
0.000000000000000000e+00,5.740707956330137751e-02,1.009077440539331016e+00,-7.312498435177972045e-02,-5.402296830425645791e-02,9.829998772779287020e-01,5.361959742756630121e-01,5.324500883026330733e-01,9.006186500992875432e-01,1.305450035893531924e+00,3.563833093856474954e-01,5.390748895760986148e-01,2.043439263563228803e+00,1.758463197672807343e+00,1.368454090313036220e+00,3.120887111177084172e-04,-3.058427042428173426e-01,1.355781007522070813e-01,1.049156665100950958e+00,2.007674881406820155e-01,-2.252822250152276551e-01
0.000000000000000000e+00,-7.078995696766909873e-01,4.062770962426373034e-01,3.553846073431993768e-01,2.872813956425434578e-01,6.266120411082949371e-01,3.686990105918934169e-01,5.148947755301939155e-01,2.618850701772868828e+00,-3.155575161226393810e-01,7.234252483496904640e-01,9.505571851565817187e-01,1.006002640177416030e+00,9.314549652190415863e-01,8.416595380962099693e-02,1.036138225964422510e-02,-1.576867574430778352e-01,-7.299388843348747491e-02,1.256008939298621341e+00,1.640462057056002010e+00,-1.394451077948063666e+00
0.000000000000000000e+00,1.338951108936669687e+00,6.385126601733952523e-01,1.185121407527925275e+00,-1.086320538913669864e+00,2.025865732585553913e-01,-4.682520262721162618e-01,7.841184780087944173e-01,-4.745836883368205195e-01,5.824770793360063426e-01,1.250989646584006021e+00,1.680863160222668018e+00,3.887462600328009943e-01,1.540769577927131984e+00,4.539688634232774689e-02,2.110728480239976168e-01,4.474308705008809284e-01,3.739677481757086031e-01,-3.471584094798162434e-01,-3.307345680183682024e-02,-2.465207963604342245e-01
0.000000000000000000e+00,9.683528642246503892e-01,1.526222160181388343e+00,7.063708821439524943e-01,1.170298121812130554e-01,1.057428957263187863e+00,1.375491445881975139e+00,7.822441420098174003e-01,5.563575671670528688e-01,8.929550793801108721e-01,-8.502969947508274284e-01,9.348794300292012638e-01,1.420490522976995518e+00,-1.065267137223012917e+00,3.351865958988573535e-01,-5.105158142891277895e-02,-1.230486782862393769e+00,6.970371707504984249e-01,1.607333547115437744e+00,6.712292035838598458e-01,1.405100263183303388e+00
0.000000000000000000e+00,7.727136064364354961e-01,1.029591036626176681e+00,1.025367430198869556e+00,1.659156057620073010e+00,3.550078961369100838e-01,4.279305232090847566e-01,-6.047415846090559155e-02,1.193911086231862706e+00,1.484891290329769520e-01,1.083682461325025992e+00,1.010275781260157490e+00,3.520443357446909616e-01,1.038361459918500262e+00,4.527273103803578502e-01,3.226899322629105116e-02,3.192067262682869444e-01,1.383861575951153555e-01,3.365740101252591154e-01,-6.552512071793203940e-02,1.228985513417262254e+00
0.000000000000000000e+00,1.419383803818193179e+00,-7.855491255998218181e-01,6.468113617842246033e-01,2.067520733985324988e+00,9.403974955679733627e-02,8.509787276250904142e-01,5.800029210720262229e-01,2.601516983787294013e+00,8.517457880503666034e-01,4.325957007878391547e-01,6.050709081124447941e-01,1.121462558821415989e+00,1.571201217315183696e+00,7.103399221612604064e-01,-7.300895758976749805e-02,1.497238136166416655e+00,6.553747315659849138e-01,1.056928395576118174e+00,-7.807505362055823239e-01,-1.056763753785997517e-01
0.000000000000000000e+00,-1.088245853228288373e+00,-6.916796819342047042e-01,6.543685717297484938e-01,4.151666576250242491e-01,8.388047631852162400e-01,1.463191105840006667e+00,3.980317055675756110e-01,5.666449312714954001e-01,2.773122056559985449e+00,8.042043079254794780e-01,1.238484810105240586e+00,6.312341096094771231e-01,-3.348580049493992128e-01,1.376447514578228004e+00,2.359025434775010865e-01,-6.060837331283466245e-01,-1.341818066351847305e+00,3.123098151208171469e+00,1.156618230440882522e+00,2.921251890484152902e+00
0.000000000000000000e+00,1.733103135382003113e-01,-5.154901658750451476e-01,2.864589885596588448e-01,8.840568552639213040e-01,4.976577367661449425e-01,-9.256262452040074917e-01,-6.948806250357103531e-02,-4.074207196792211105e-01,1.013332087401139781e+00,1.649742624970237603e+00,1.398476436424371805e+00,9.879099553104861986e-01,-1.149121041639673990e+00,1.212033177965774478e+00,1.258445327955404203e-01,1.207323480638411439e+00,-3.526600785643939084e-01,8.009841376213843178e-01,6.534395089576550131e-01,2.375264627678715934e-01
0.000000000000000000e+00,6.902633187296948192e-01,9.758925227796271251e-01,4.008052182971592603e-01,1.730407738760103009e-01,4.283213354666105532e-01,8.321268660096421410e-01,6.752315660341516868e-01,-4.798274154242498923e-03,8.961819723815520611e-01,8.226154980814412987e-01,-2.804331481275545990e-02,6.975520365229886943e-02,-3.384267003778911320e-01,9.950536747843455876e-01,3.715294153103593233e-02,-5.325670331212062347e-01,-1.413480870677308987e+00,2.179156415464212682e+00,1.044854121430287552e-01,5.658733851211568133e-01
0.000000000000000000e+00,6.442466889118236839e-02,1.305868918479964558e+00,1.522230716271116391e+00,1.838442437194408363e+00,5.739728753300246122e-01,1.692098716228861655e+00,1.668823099046921610e-01,1.357305925038333472e-01,-1.273842777581284169e+00,3.319818605958812507e-01,1.113506258457367393e+00,-5.427740425654101752e-01,1.263848814145621002e+00,1.715760841901019074e+00,-4.479154982694663611e-02,2.113187208881073254e+00,3.765357295743201882e-01,1.034326026022034606e+00,7.906484696476023810e-02,1.676178642439103861e+00
0.000000000000000000e+00,9.173493127394689584e-01,8.227366507881108681e-01,1.318385135789949647e+00,1.010061245634384264e+00,7.215450309778369542e-01,-3.629951421703586645e-01,8.955241080071305593e-01,7.148065361307462950e-01,1.076752438395685685e+00,5.880792666754056652e-01,4.659312426837388110e-01,6.397749073258741648e-01,6.206831370300125439e-01,5.577090776017025187e-01,1.642933111332012253e-02,5.740097028614758734e-02,5.090678601290518079e-01,2.060827340845253097e+00,9.987699558042693049e-01,7.546286693926915756e-01
0.000000000000000000e+00,5.288108517555278887e-01,1.610254975579125780e+00,-3.535830702853661744e-01,1.420226589580211085e+00,4.426884088860338906e-01,4.807122836973087843e-01,1.439889156948616633e-01,2.463922240394635477e+00,8.067328959647004361e-01,1.138565620295693082e+00,1.024548026639394482e+00,1.252019073957646889e+00,-7.810793796217497809e-01,1.124260117347889221e+00,-5.253547005886291532e-02,-6.599681621710733470e-01,-5.173198676139979524e-01,1.155681376625217194e+00,-2.295599059483116600e-01,1.314860967223148380e+00
0.000000000000000000e+00,2.220334644347129682e+00,8.830400791892646373e-01,1.846290008207979838e+00,5.826240517178035150e-01,1.087119994935641931e-01,2.927303583460247882e-01,3.773354762463592138e-01,1.967018871259392565e+00,-3.099402206024015616e-01,6.703308758588319982e-01,7.717533720119018614e-02,1.033203874031618286e+00,1.334495211541678827e+00,-2.421101612726119789e-01,6.108079409942689109e-02,-1.125465810662091171e+00,9.909039457042694010e-02,1.672502481220817794e+00,2.381290802171625476e+00,7.261884081255922663e-01
0.000000000000000000e+00,1.922434840923507693e+00,1.678900249637991227e-01,1.476166160361931379e+00,2.035473575042435979e+00,5.239154860721286777e-01,-7.806641394065060302e-01,2.763059509083178877e-01,-3.246496939758015676e-01,1.079130032328425859e+00,2.699202597443158824e-01,2.137249865287177419e-01,7.134736357095586845e-01,4.588225440078995687e-01,1.455987282284397777e+00,2.055302690669820187e-01,-6.073729255235168489e-01,-6.623644045118100010e-01,1.338114017017173474e-01,1.130989188641840393e+00,8.990891450893333525e-01
